make,model,year,mileage,price,color,state,date
Honda,Fusion,2013,46262,44387,red,IL,2023-02-26 23:02:01.650134
Toyota,Altima,2015,26405,23696,black,NY,2023-02-28 23:02:01.649080
Nissan,Accord,2012,21141,10372,blue,IL,2023-06-18 23:02:01.649933
Toyota,Cruze,2017,84102,35908,black,FL,2023-02-20 23:02:01.649343
Ford,Fusion,2018,71010,49401,blue,TX,2023-09-09 23:02:01.649613
Chevrolet,Cruze,2017,32758,26289,red,TX,2023-08-31 23:02:01.649886
Nissan,Accord,2013,91399,45893,silver,TX,2023-03-03 23:02:01.649535
Chevrolet,Accord,2017,68264,15632,white,TX,2024-01-05 23:02:01.650166
Ford,Fusion,2017,45278,37901,red,NY,2023-03-01 23:02:01.649007
Chevrolet,Cruze,2015,67158,12972,black,CA,2023-04-06 23:02:01.648884
Chevrolet,Cruze,2017,55406,28971,silver,FL,2023-04-09 23:02:01.649085
Chevrolet,Fusion,2010,25466,19036,red,IL,2023-05-24 23:02:01.650091
Ford,Altima,2017,33161,21365,white,CA,2023-11-17 23:02:01.649523
Ford,Fusion,2016,41013,20559,silver,CA,2023-12-11 23:02:01.650011
Honda,Fusion,2014,44794,10135,white,NY,2024-01-07 23:02:01.648877
Nissan,Altima,2015,13040,11644,red,FL,2023-09-11 23:02:01.649110
Ford,Accord,2015,57307,22564,silver,FL,2023-03-08 23:02:01.649313
Honda,Fusion,2017,82367,27958,black,NY,2023-02-23 23:02:01.649691
Ford,Camry,2014,40278,12861,silver,CA,2023-03-17 23:02:01.649273
Chevrolet,Cruze,2012,13488,44090,silver,TX,2023-07-31 23:02:01.649236
Toyota,Fusion,2011,56794,15995,blue,NY,2024-01-26 23:02:01.649435
Chevrolet,Fusion,2012,63631,11322,silver,NY,2024-02-14 23:02:01.648531
Nissan,Accord,2010,52060,12262,black,IL,2024-01-10 23:02:01.649416
Chevrolet,Accord,2011,86598,19335,blue,CA,2023-10-11 23:02:01.649174
Toyota,Accord,2014,17610,22362,white,FL,2023-06-04 23:02:01.648768
Honda,Altima,2015,32834,17855,white,TX,2023-09-14 23:02:01.649317
Ford,Fusion,2018,71010,49401,blue,TX,2023-09-09 23:02:01.649613
Ford,Accord,2013,81955,12331,red,FL,2023-05-02 23:02:01.649069
Honda,Fusion,2014,44794,10135,white,NY,2024-01-07 23:02:01.648877
Ford,Cruze,2017,68806,49907,silver,CA,2023-04-04 23:02:01.648909
Toyota,Accord,2016,30406,49110,blue,IL,2023-04-30 23:02:01.650158
Ford,Altima,2015,87473,11379,silver,FL,2023-10-18 23:02:01.649286
Toyota,Cruze,2016,70758,48267,red,TX,2023-09-14 23:02:01.648634
Toyota,Altima,2014,39789,23476,white,TX,2023-09-05 23:02:01.650038
Nissan,Altima,2010,92108,13831,red,NY,2023-08-25 23:02:01.649294
Ford,Cruze,2010,33224,33353,silver,IL,2023-10-07 23:02:01.649113
Honda,Camry,2018,23531,13192,white,IL,2023-04-11 23:02:01.648718
Chevrolet,Accord,2012,38744,10635,black,CA,2023-05-05 23:02:01.648886
Toyota,Cruze,2011,87526,12541,silver,FL,2023-09-17 23:02:01.649446
Toyota,Accord,2012,43638,47241,silver,TX,2024-01-16 23:02:01.650087
Chevrolet,Accord,2017,75565,30933,red,TX,2023-10-04 23:02:01.649432
Chevrolet,Cruze,2010,24728,25142,red,CA,2023-06-08 23:02:01.649687
Chevrolet,Cruze,2018,75198,17882,white,FL,2023-09-06 23:02:01.649756
Honda,Fusion,2015,50841,14419,silver,NY,2023-02-25 23:02:01.649289
Toyota,Cruze,2013,97228,14953,blue,NY,2023-09-28 23:02:01.648623
Honda,Accord,2013,27268,29146,silver,NY,2023-06-14 23:02:01.649924
Toyota,Cruze,2012,91205,40255,blue,IL,2023-12-23 23:02:01.649251
Toyota,Camry,2016,92396,16615,silver,IL,2023-07-28 23:02:01.649046
Ford,Cruze,2014,89616,15917,white,CA,2023-03-28 23:02:01.649175
Chevrolet,Fusion,2011,23290,13056,silver,NY,2023-11-23 23:02:01.649182
Toyota,Camry,2014,25844,49871,red,IL,2023-12-08 23:02:01.649204
Chevrolet,Accord,2016,51501,10243,blue,IL,2023-06-15 23:02:01.649301
Nissan,Camry,2016,74079,25169,red,FL,2023-05-16 23:02:01.649288
Chevrolet,Accord,2018,89305,47240,red,IL,2023-09-12 23:02:01.648636
Honda,Camry,2010,35263,27678,blue,IL,2023-08-31 23:02:01.649102
Toyota,Camry,2017,15737,11435,white,NY,2023-06-04 23:02:01.648943
Toyota,Fusion,2014,25925,49763,red,FL,2023-12-27 23:02:01.649563
Chevrolet,Altima,2014,77003,39335,red,FL,2023-06-09 23:02:01.649021
Chevrolet,Accord,2016,42425,48936,blue,FL,2024-02-07 23:02:01.649699
Nissan,Cruze,2018,47336,11769,black,TX,2023-07-12 23:02:01.649873
Toyota,Camry,2013,77107,45393,white,CA,2024-01-03 23:02:01.650150
Honda,Cruze,2012,61842,33361,red,TX,2024-02-17 23:02:01.649998
Honda,Accord,2012,52836,30182,white,NY,2023-10-27 23:02:01.649870
Nissan,Camry,2014,92009,44695,white,IL,2023-03-16 23:02:01.648986
Ford,Cruze,2011,67456,23716,silver,IL,2023-06-06 23:02:01.649673
Nissan,Cruze,2018,38769,36374,white,FL,2023-09-04 23:02:01.649820
Chevrolet,Cruze,2011,91582,47689,silver,CA,2023-10-30 23:02:01.649361
Toyota,Camry,2014,19779,10039,blue,CA,2023-09-02 23:02:01.649396
Honda,Camry,2010,18030,32184,white,FL,2023-05-03 23:02:01.649919
Honda,Cruze,2018,77840,35296,white,TX,2023-10-12 23:02:01.648592
Toyota,Accord,2016,49318,40180,silver,FL,2023-07-02 23:02:01.649863
Toyota,Cruze,2011,91148,48456,blue,CA,2024-01-09 23:02:01.648594
Ford,Camry,2015,87489,38995,black,FL,2023-10-25 23:02:01.649193
Honda,Accord,2017,54386,12271,silver,TX,2024-01-20 23:02:01.649902
Ford,Fusion,2016,41013,20559,silver,CA,2023-12-11 23:02:01.650011
Nissan,Cruze,2012,57955,41278,blue,IL,2023-08-20 23:02:01.648975
Nissan,Camry,2015,30860,20084,blue,NY,2023-08-01 23:02:01.649680
Ford,Cruze,2013,65602,29797,blue,IL,2023-10-05 23:02:01.649453
Toyota,Accord,2015,17637,29111,black,TX,2024-02-05 23:02:01.649066
Nissan,Altima,2013,33127,26736,white,FL,2023-11-01 23:02:01.648577
Toyota,Fusion,2014,44613,48339,blue,FL,2023-04-09 23:02:01.649086
Nissan,Camry,2016,74079,25169,red,FL,2023-05-16 23:02:01.649288
Toyota,Camry,2012,59101,28453,red,TX,2023-09-06 23:02:01.650112
Chevrolet,Cruze,2011,39503,21989,silver,IL,2023-04-06 23:02:01.649255
Chevrolet,Accord,2016,33463,45999,blue,NY,2023-06-30 23:02:01.648710
Nissan,Cruze,2018,40918,33264,blue,TX,2023-03-11 23:02:01.648779
Toyota,Altima,2015,88831,39761,blue,NY,2023-03-18 23:02:01.648488
Honda,Camry,2017,42680,30367,silver,FL,2023-10-25 23:02:01.649996
Honda,Fusion,2014,58183,12447,white,NY,2023-04-12 23:02:01.650061
Nissan,Cruze,2011,47165,14283,white,FL,2023-09-27 23:02:01.650063
Toyota,Accord,2012,63127,23615,red,IL,2023-03-06 23:02:01.648981
Nissan,Fusion,2011,43679,25434,black,CA,2023-06-07 23:02:01.649163
Honda,Camry,2015,20789,45564,silver,FL,2023-05-20 23:02:01.648824
Toyota,Fusion,2014,25925,49763,red,FL,2023-12-27 23:02:01.649563
Nissan,Accord,2012,67415,15599,white,FL,2023-08-02 23:02:01.648498
Toyota,Camry,2010,13941,18722,silver,CA,2023-05-24 23:02:01.649529
Honda,Altima,2011,97849,22338,silver,FL,2023-03-02 23:02:01.649138
Ford,Accord,2017,85118,34569,silver,IL,2023-07-06 23:02:01.649548
Nissan,Altima,2011,58609,40758,silver,TX,2024-02-11 23:02:01.649118
Nissan,Accord,2011,15912,38450,blue,FL,2023-08-02 23:02:01.648866
Toyota,Camry,2013,97328,27098,blue,NY,2023-05-10 23:02:01.649404
Nissan,Cruze,2017,43372,17555,black,IL,2023-08-25 23:02:01.648935
Toyota,Cruze,2010,59107,42947,red,FL,2023-03-25 23:02:01.648478
Chevrolet,Cruze,2010,95625,23393,silver,FL,2023-06-26 23:02:01.648633
Chevrolet,Camry,2016,85237,11760,silver,IL,2023-08-27 23:02:01.648930
Toyota,Altima,2013,35962,21950,red,CA,2023-04-17 23:02:01.649000
Honda,Altima,2010,25104,10696,white,IL,2023-11-18 23:02:01.650058
Toyota,Accord,2013,60891,41957,silver,NY,2023-05-21 23:02:01.649969
Honda,Accord,2018,36610,24300,red,TX,2023-09-01 23:02:01.649152
Toyota,Fusion,2014,34917,40133,black,FL,2023-11-11 23:02:01.649728
Toyota,Cruze,2014,38847,49473,red,NY,2023-10-02 23:02:01.649984
Toyota,Camry,2017,81830,25514,black,TX,2023-03-17 23:02:01.649935
Chevrolet,Accord,2014,93298,16196,white,IL,2023-08-17 23:02:01.648828
Toyota,Cruze,2015,97559,38738,silver,FL,2024-01-06 23:02:01.649067
Honda,Accord,2017,18722,45798,silver,TX,2023-06-07 23:02:01.649378
Toyota,Fusion,2017,33388,15359,silver,FL,2023-06-20 23:02:01.649844
Nissan,Camry,2011,40408,11022,silver,NY,2023-12-28 23:02:01.649506
Chevrolet,Accord,2010,55674,19455,white,IL,2023-10-22 23:02:01.649543
Ford,Fusion,2011,47124,30257,black,TX,2024-01-04 23:02:01.649260
Chevrolet,Altima,2014,77003,39335,red,FL,2023-06-09 23:02:01.649021
Toyota,Cruze,2015,55104,28912,blue,TX,2023-06-29 23:02:01.649521
Ford,Camry,2018,26945,19806,black,FL,2024-02-06 23:02:01.649812
Ford,Cruze,2018,69843,24188,blue,TX,2023-03-06 23:02:01.649526
Toyota,Fusion,2011,96214,20773,red,FL,2023-06-27 23:02:01.649349
Chevrolet,Altima,2017,89329,16770,silver,NY,2023-10-08 23:02:01.649566
Honda,Altima,2012,69083,33518,silver,TX,2023-07-22 23:02:01.649160
Nissan,Camry,2016,49003,40439,white,CA,2024-02-11 23:02:01.649466
Chevrolet,Camry,2018,25035,22205,blue,FL,2023-09-09 23:02:01.649185
Chevrolet,Cruze,2011,19845,31425,silver,NY,2023-03-16 23:02:01.649401
Honda,Camry,2014,55340,29126,red,TX,2023-10-25 23:02:01.648509
Ford,Camry,2015,56036,41239,red,CA,2023-11-20 23:02:01.649010
Nissan,Cruze,2013,14868,14767,red,TX,2023-03-23 23:02:01.648484
Nissan,Altima,2018,11522,19083,blue,TX,2024-02-12 23:02:01.649651
Honda,Cruze,2018,63917,47289,red,TX,2023-04-17 23:02:01.648522
Ford,Camry,2017,34308,19112,white,IL,2023-03-31 23:02:01.649030
Ford,Camry,2010,13299,28940,silver,IL,2023-02-19 23:02:01.649267
Toyota,Altima,2018,10524,12529,silver,NY,2024-01-03 23:02:01.650110
Honda,Cruze,2012,33296,17167,black,FL,2024-02-13 23:02:01.649493
Ford,Accord,2013,77041,18888,black,FL,2023-08-08 23:02:01.649847
Toyota,Altima,2011,17506,17183,black,CA,2023-11-24 23:02:01.650094
Honda,Fusion,2014,58183,12447,white,NY,2023-04-12 23:02:01.650061
Toyota,Cruze,2011,91148,48456,blue,CA,2024-01-09 23:02:01.648594
Toyota,Camry,2016,41292,25734,blue,FL,2023-05-25 23:02:01.650153
Chevrolet,Cruze,2012,57851,12957,red,NY,2023-07-01 23:02:01.649800
Toyota,Camry,2010,72701,44661,black,TX,2023-04-20 23:02:01.649221
Honda,Altima,2011,97849,22338,silver,FL,2023-03-02 23:02:01.649138
Chevrolet,Accord,2016,51501,10243,blue,IL,2023-06-15 23:02:01.649301
Chevrolet,Cruze,2012,13488,44090,silver,TX,2023-07-31 23:02:01.649236
Nissan,Fusion,2018,82732,30463,blue,TX,2023-09-11 23:02:01.649107
Honda,Altima,2013,52329,41088,silver,TX,2023-05-22 23:02:01.648806
Ford,Altima,2015,90618,13901,black,FL,2023-04-03 23:02:01.650120
Ford,Accord,2017,13043,41413,white,NY,2024-01-27 23:02:01.648926
Ford,Fusion,2013,81317,13777,black,TX,2023-07-18 23:02:01.648715
Chevrolet,Altima,2018,79387,17762,red,IL,2023-08-27 23:02:01.649568
Nissan,Cruze,2013,69549,49278,blue,CA,2023-06-10 23:02:01.649471
Honda,Accord,2017,71930,37752,white,CA,2023-07-09 23:02:01.649461
Honda,Accord,2011,21252,34768,red,TX,2023-03-01 23:02:01.648493
Chevrolet,Accord,2010,80428,37518,red,CA,2023-06-19 23:02:01.648578
Ford,Altima,2016,15999,19003,black,FL,2023-12-07 23:02:01.649062
Honda,Camry,2013,77144,37003,silver,IL,2023-12-16 23:02:01.649830
Toyota,Fusion,2013,52368,37960,silver,FL,2023-05-12 23:02:01.649395
Nissan,Camry,2016,69423,34455,blue,CA,2023-06-30 23:02:01.650138
Chevrolet,Cruze,2010,77114,41600,silver,TX,2024-01-14 23:02:01.649285
Honda,Accord,2011,42618,15403,silver,NY,2023-03-02 23:02:01.649370
Nissan,Cruze,2018,49145,38511,black,FL,2023-11-17 23:02:01.649891
Ford,Fusion,2011,43104,18993,black,CA,2023-07-27 23:02:01.649171
Nissan,Cruze,2010,35211,24221,blue,IL,2023-06-20 23:02:01.649995
Chevrolet,Camry,2017,96608,16855,red,NY,2023-06-28 23:02:01.648983
Toyota,Accord,2010,28682,12481,black,CA,2023-11-17 23:02:01.648872
Nissan,Altima,2010,58683,19672,red,CA,2023-04-01 23:02:01.650097
Ford,Accord,2015,53918,47521,white,FL,2023-12-07 23:02:01.648721
Chevrolet,Cruze,2013,97727,48795,blue,CA,2023-11-29 23:02:01.649865
Toyota,Camry,2012,54148,33137,red,CA,2023-03-04 23:02:01.648887
Nissan,Camry,2016,74079,25169,red,FL,2023-05-16 23:02:01.649288
Nissan,Cruze,2017,52959,36238,white,FL,2023-05-08 23:02:01.649555
Chevrolet,Altima,2012,11388,44920,blue,TX,2023-12-04 23:02:01.650019
Ford,Altima,2018,50612,36340,red,IL,2024-01-03 23:02:01.648512
Toyota,Camry,2011,63854,25428,black,IL,2023-11-19 23:02:01.650003
Nissan,Camry,2012,45104,38794,white,TX,2024-01-27 23:02:01.648740
Ford,Accord,2017,85118,34569,silver,IL,2023-07-06 23:02:01.649548
Chevrolet,Fusion,2015,77641,31940,silver,CA,2023-05-23 23:02:01.648764
Chevrolet,Fusion,2017,95695,21479,black,IL,2023-09-23 23:02:01.649991
Nissan,Camry,2011,42937,24725,silver,NY,2024-01-15 23:02:01.649798
Chevrolet,Fusion,2016,59786,22012,red,FL,2023-04-21 23:02:01.649475
Nissan,Fusion,2017,44843,14642,red,FL,2023-10-27 23:02:01.648434
Toyota,Accord,2013,49126,11253,white,NY,2023-09-02 23:02:01.650099
Chevrolet,Altima,2011,77718,40297,blue,CA,2023-02-25 23:02:01.648422
Toyota,Cruze,2018,32930,42285,red,IL,2023-05-08 23:02:01.649059
Nissan,Altima,2016,57066,19783,blue,NY,2023-06-23 23:02:01.650030
Chevrolet,Altima,2013,25091,13960,red,NY,2023-04-12 23:02:01.649754
Honda,Fusion,2015,50841,14419,silver,NY,2023-02-25 23:02:01.649289
Nissan,Camry,2011,61562,38042,red,FL,2023-05-05 23:02:01.648463
Honda,Altima,2018,51026,29581,white,FL,2023-05-17 23:02:01.649330
Nissan,Camry,2012,28559,28207,silver,IL,2024-01-11 23:02:01.649682
Toyota,Cruze,2015,55104,28912,blue,TX,2023-06-29 23:02:01.649521
Nissan,Camry,2012,44599,24656,red,NY,2024-01-04 23:02:01.649961
Chevrolet,Fusion,2017,95695,21479,black,IL,2023-09-23 23:02:01.649991
Honda,Cruze,2015,82788,28422,white,TX,2023-07-16 23:02:01.648645
Honda,Cruze,2011,51408,46098,silver,CA,2023-11-26 23:02:01.648458
Honda,Accord,2014,38851,10247,blue,CA,2023-09-16 23:02:01.649693
Chevrolet,Accord,2013,45487,46341,silver,CA,2023-11-11 23:02:01.649117
Nissan,Altima,2011,49996,39766,red,FL,2023-10-23 23:02:01.649008
Chevrolet,Altima,2010,46134,44521,red,TX,2023-12-05 23:02:01.650117
Nissan,Altima,2010,14718,40949,red,NY,2023-11-24 23:02:01.649409
Ford,Cruze,2014,99672,27771,black,FL,2023-12-13 23:02:01.649385
Chevrolet,Fusion,2012,53227,46923,white,TX,2023-08-13 23:02:01.649685
Honda,Fusion,2011,68596,37208,silver,FL,2023-11-18 23:02:01.649875
Honda,Cruze,2016,54801,17990,silver,FL,2023-05-18 23:02:01.649664
Honda,Altima,2017,25154,43139,red,FL,2023-10-07 23:02:01.650165
Chevrolet,Fusion,2013,63568,27394,red,NY,2023-09-08 23:02:01.650076
Ford,Fusion,2018,41441,26128,silver,FL,2023-06-23 23:02:01.649833
Honda,Cruze,2011,48055,12302,white,NY,2023-11-02 23:02:01.650130
Toyota,Accord,2010,28682,12481,black,CA,2023-11-17 23:02:01.648872
Toyota,Cruze,2011,91148,48456,blue,CA,2024-01-09 23:02:01.648594
Honda,Altima,2017,51565,27113,black,FL,2023-10-27 23:02:01.649697
Nissan,Cruze,2014,81102,29753,red,IL,2023-04-25 23:02:01.649807
Honda,Accord,2017,66330,27324,red,FL,2023-11-17 23:02:01.648814
Ford,Cruze,2017,81679,45552,black,TX,2023-09-09 23:02:01.648694
Chevrolet,Accord,2018,26933,21813,silver,TX,2023-06-09 23:02:01.650163
Ford,Altima,2015,90618,13901,black,FL,2023-04-03 23:02:01.650120
Nissan,Altima,2014,51404,29361,red,FL,2023-07-08 23:02:01.649905
Nissan,Altima,2010,14607,25740,black,IL,2023-09-02 23:02:01.648515
Ford,Fusion,2017,37822,23085,black,TX,2024-02-18 23:02:01.649917
Toyota,Accord,2011,89020,33420,black,IL,2023-04-21 23:02:01.649162
Honda,Cruze,2014,30864,48873,black,NY,2023-03-13 23:02:01.649249
Ford,Camry,2010,13299,28940,silver,IL,2023-02-19 23:02:01.649267
Nissan,Cruze,2012,57955,41278,blue,IL,2023-08-20 23:02:01.648975
Chevrolet,Cruze,2014,88874,18278,black,TX,2023-07-03 23:02:01.649868
Honda,Fusion,2011,63467,41502,red,TX,2023-06-22 23:02:01.649690
Nissan,Camry,2012,57277,44466,black,FL,2023-11-28 23:02:01.650012
Nissan,Cruze,2014,68161,18452,black,IL,2024-02-13 23:02:01.649907
Ford,Fusion,2011,67439,25143,white,TX,2023-11-27 23:02:01.649989
Chevrolet,Fusion,2016,59786,22012,red,FL,2023-04-21 23:02:01.649475
Honda,Accord,2014,87613,12640,white,TX,2023-04-05 23:02:01.649144
Toyota,Altima,2017,45588,16357,red,CA,2023-07-23 23:02:01.648957
Honda,Accord,2013,37644,10692,black,FL,2023-11-28 23:02:01.648952
Ford,Fusion,2016,41013,20559,silver,CA,2023-12-11 23:02:01.650011
Toyota,Fusion,2011,21855,30217,silver,NY,2023-09-24 23:02:01.648581
Nissan,Altima,2010,14607,25740,black,IL,2023-09-02 23:02:01.648515
Ford,Fusion,2018,16860,45236,red,NY,2023-11-14 23:02:01.649243
Toyota,Altima,2018,62119,42575,blue,NY,2023-06-16 23:02:01.649209
Chevrolet,Accord,2011,57496,33795,white,IL,2023-10-25 23:02:01.648928
Ford,Cruze,2018,73930,37517,blue,CA,2023-11-30 23:02:01.649823
Honda,Camry,2013,43259,11786,red,FL,2023-08-24 23:02:01.648864
Toyota,Accord,2011,12147,24688,silver,TX,2023-11-05 23:02:01.650050
Nissan,Cruze,2013,58006,26557,silver,TX,2023-07-09 23:02:01.648761
Ford,Altima,2017,33161,21365,white,CA,2023-11-17 23:02:01.649523
Honda,Accord,2011,51305,27601,red,FL,2023-07-11 23:02:01.648762
Honda,Fusion,2011,68596,37208,silver,FL,2023-11-18 23:02:01.649875
Toyota,Cruze,2018,43040,15424,blue,CA,2023-09-22 23:02:01.649485
Nissan,Accord,2014,67663,25891,silver,FL,2023-04-03 23:02:01.649665
Toyota,Accord,2010,59813,17062,blue,TX,2023-05-05 23:02:01.648767
Honda,Accord,2010,16598,48900,silver,TX,2023-05-15 23:02:01.649667
Nissan,Fusion,2018,82732,30463,blue,TX,2023-09-11 23:02:01.649107
Chevrolet,Camry,2016,85237,11760,silver,IL,2023-08-27 23:02:01.648930
Honda,Accord,2017,58552,29308,black,CA,2023-09-28 23:02:01.649088
Chevrolet,Fusion,2013,85581,46080,black,NY,2023-04-02 23:02:01.648720
Chevrolet,Fusion,2010,25466,19036,red,IL,2023-05-24 23:02:01.650091
Chevrolet,Accord,2018,55787,12249,silver,NY,2023-07-15 23:02:01.649622
Chevrolet,Accord,2015,98738,47147,blue,FL,2023-04-16 23:02:01.649091
Honda,Altima,2014,18563,16523,silver,FL,2024-01-27 23:02:01.649940
Honda,Cruze,2011,41943,39729,black,CA,2023-05-07 23:02:01.650139
Nissan,Accord,2016,47031,29601,red,FL,2023-06-02 23:02:01.650051
Chevrolet,Accord,2016,42425,48936,blue,FL,2024-02-07 23:02:01.649699
Ford,Cruze,2013,65602,29797,blue,IL,2023-10-05 23:02:01.649453
Honda,Fusion,2017,36557,26337,blue,FL,2023-05-22 23:02:01.649215
Honda,Altima,2011,66092,40552,silver,TX,2023-11-28 23:02:01.648845
Ford,Fusion,2015,95389,10597,black,CA,2023-10-31 23:02:01.648446
Chevrolet,Cruze,2015,67158,12972,black,CA,2023-04-06 23:02:01.648884
Chevrolet,Fusion,2016,11007,10037,silver,CA,2023-09-30 23:02:01.650133
Honda,Camry,2013,90392,28391,silver,CA,2023-08-02 23:02:01.649662
Nissan,Accord,2012,21141,10372,blue,IL,2023-06-18 23:02:01.649933
Toyota,Cruze,2015,70406,25666,black,FL,2023-10-02 23:02:01.649227
Chevrolet,Accord,2012,82660,42134,silver,NY,2023-03-07 23:02:01.650081
Nissan,Accord,2011,15912,38450,blue,FL,2023-08-02 23:02:01.648866
Toyota,Fusion,2017,77362,47268,white,CA,2024-01-31 23:02:01.649610
Chevrolet,Altima,2014,31450,37093,black,TX,2023-08-10 23:02:01.648583
Ford,Cruze,2010,84333,15370,white,NY,2023-08-21 23:02:01.649850
Ford,Accord,2013,77041,18888,black,FL,2023-08-08 23:02:01.649847
Chevrolet,Fusion,2018,48959,22883,black,IL,2023-04-18 23:02:01.649364
Ford,Altima,2015,90618,13901,black,FL,2023-04-03 23:02:01.650120
Nissan,Altima,2018,46644,41213,black,NY,2023-10-18 23:02:01.649043
Honda,Cruze,2015,84211,32808,red,IL,2023-07-23 23:02:01.648863
Chevrolet,Altima,2011,45148,14041,silver,IL,2024-02-15 23:02:01.649123
Chevrolet,Fusion,2010,58245,33985,blue,CA,2023-11-05 23:02:01.649291
Toyota,Fusion,2012,74178,38086,black,NY,2023-12-19 23:02:01.649208
Nissan,Fusion,2018,30045,10818,white,NY,2023-06-22 23:02:01.650141
Honda,Camry,2012,65389,32971,white,CA,2024-01-27 23:02:01.648687
Chevrolet,Cruze,2012,70135,21949,red,CA,2024-01-17 23:02:01.649519
Honda,Camry,2014,99415,38072,red,IL,2023-10-19 23:02:01.648936
Toyota,Cruze,2013,34051,28243,black,IL,2024-01-21 23:02:01.648869
Ford,Altima,2010,10284,35653,silver,TX,2023-10-10 23:02:01.649460
Toyota,Cruze,2013,39523,11628,black,NY,2024-02-10 23:02:01.649031
Honda,Accord,2013,75311,28296,white,NY,2023-12-03 23:02:01.649701
Honda,Altima,2014,40254,34143,silver,FL,2023-03-28 23:02:01.650032
Honda,Camry,2017,43095,45353,silver,CA,2023-10-13 23:02:01.649537
Chevrolet,Accord,2018,89305,47240,red,IL,2023-09-12 23:02:01.648636
Honda,Altima,2014,18563,16523,silver,FL,2024-01-27 23:02:01.649940
Toyota,Cruze,2015,55104,28912,blue,TX,2023-06-29 23:02:01.649521
Ford,Fusion,2014,70025,33898,black,NY,2023-04-13 23:02:01.649914
Ford,Cruze,2011,72867,17234,white,NY,2023-05-03 23:02:01.649276
Chevrolet,Fusion,2011,28593,27316,white,IL,2023-05-21 23:02:01.649878
Honda,Camry,2011,20205,25546,red,FL,2023-06-04 23:02:01.649675
Honda,Fusion,2014,44794,10135,white,NY,2024-01-07 23:02:01.648877
Chevrolet,Cruze,2015,43842,17690,blue,IL,2023-10-22 23:02:01.649912
Honda,Fusion,2017,82367,27958,black,NY,2023-02-23 23:02:01.649691
Nissan,Camry,2015,15089,13881,black,FL,2023-12-12 23:02:01.648570
Toyota,Fusion,2013,63749,14998,blue,CA,2023-12-01 23:02:01.648817
Chevrolet,Fusion,2013,34137,10529,blue,NY,2023-07-22 23:02:01.648955
Ford,Accord,2017,62502,37333,black,FL,2023-12-20 23:02:01.649293
Toyota,Fusion,2011,56794,15995,blue,NY,2024-01-26 23:02:01.649435
Ford,Accord,2011,59557,37009,blue,CA,2023-10-21 23:02:01.648575
Ford,Accord,2017,91701,40216,blue,TX,2023-08-14 23:02:01.648580
Honda,Camry,2014,55340,29126,red,TX,2023-10-25 23:02:01.648509
Chevrolet,Altima,2011,74267,23944,blue,FL,2023-07-21 23:02:01.648716
Ford,Fusion,2011,51299,27363,white,IL,2023-08-11 23:02:01.649518
Ford,Accord,2015,53918,47521,white,FL,2023-12-07 23:02:01.648721
Ford,Accord,2016,77463,12786,red,CA,2023-12-08 23:02:01.650040
Chevrolet,Accord,2018,61324,47640,white,TX,2023-11-16 23:02:01.649643
Nissan,Cruze,2018,40918,33264,blue,TX,2023-03-11 23:02:01.648779
Chevrolet,Accord,2018,61324,47640,white,TX,2023-11-16 23:02:01.649643
Nissan,Cruze,2010,19018,31801,silver,CA,2023-07-01 23:02:01.650078
Ford,Cruze,2010,33224,33353,silver,IL,2023-10-07 23:02:01.649113
Honda,Altima,2013,52329,41088,silver,TX,2023-05-22 23:02:01.648806
Chevrolet,Camry,2014,32167,27336,blue,TX,2023-06-20 23:02:01.649283
Chevrolet,Fusion,2013,63568,27394,red,NY,2023-09-08 23:02:01.650076
Nissan,Altima,2016,71025,27368,blue,FL,2023-05-21 23:02:01.648947
Chevrolet,Cruze,2015,63258,47168,black,CA,2023-03-22 23:02:01.648565
Chevrolet,Accord,2015,23314,36571,silver,NY,2023-08-17 23:02:01.648958
Chevrolet,Altima,2017,89329,16770,silver,NY,2023-10-08 23:02:01.649566
