make,model,year,mileage,price,color,state,date
Honda,Altima,2017,69823,14480,white,CA,2023-05-05 23:02:01.649325
Nissan,Camry,2011,54811,10188,black,TX,2023-05-02 23:02:01.649326
Chevrolet,Altima,2012,48614,20475,blue,NY,2023-10-28 23:02:01.649328
Honda,Altima,2018,51026,29581,white,FL,2023-05-17 23:02:01.649330
Honda,Camry,2018,60743,40380,blue,TX,2023-09-19 23:02:01.649331
Honda,Accord,2018,13677,29954,red,IL,2023-05-18 23:02:01.649333
Ford,Camry,2010,57651,32950,black,CA,2023-04-06 23:02:01.649334
Toyota,Altima,2013,30306,36530,black,CA,2024-01-29 23:02:01.649336
Chevrolet,Camry,2014,91723,48533,red,FL,2023-03-27 23:02:01.649338
Ford,Fusion,2016,89481,18592,white,IL,2023-06-26 23:02:01.649339
Chevrolet,Altima,2011,33225,19572,black,FL,2023-05-29 23:02:01.649341
Toyota,Cruze,2017,84102,35908,black,FL,2023-02-20 23:02:01.649343
Nissan,Camry,2010,71827,23000,white,NY,2023-11-06 23:02:01.649344
Chevrolet,Accord,2011,23828,17561,blue,TX,2023-05-22 23:02:01.649346
Ford,Cruze,2011,72653,41021,white,TX,2024-01-05 23:02:01.649348
Toyota,Fusion,2011,96214,20773,red,FL,2023-06-27 23:02:01.649349
Honda,Fusion,2013,25360,38818,blue,IL,2023-02-19 23:02:01.649351
Toyota,Accord,2010,27932,16432,black,NY,2023-09-05 23:02:01.649352
Honda,Fusion,2018,16069,24439,silver,CA,2023-08-14 23:02:01.649354
Honda,Cruze,2017,89704,40498,red,TX,2023-08-10 23:02:01.649356
Toyota,Cruze,2013,42757,38837,white,TX,2023-10-23 23:02:01.649357
Honda,Fusion,2010,56055,49053,black,TX,2023-04-25 23:02:01.649359
Chevrolet,Cruze,2011,91582,47689,silver,CA,2023-10-30 23:02:01.649361
Ford,Cruze,2010,67858,13810,red,TX,2023-05-11 23:02:01.649362
Chevrolet,Fusion,2018,48959,22883,black,IL,2023-04-18 23:02:01.649364
Chevrolet,Altima,2017,58324,26135,white,IL,2023-07-11 23:02:01.649365
Ford,Camry,2013,20731,49875,silver,IL,2023-08-14 23:02:01.649367
Toyota,Fusion,2012,13339,31772,blue,CA,2023-03-28 23:02:01.649368
Honda,Accord,2011,42618,15403,silver,NY,2023-03-02 23:02:01.649370
Nissan,Altima,2016,27900,13882,blue,CA,2024-02-15 23:02:01.649372
Nissan,Accord,2014,63271,20427,red,CA,2023-06-23 23:02:01.649373
Nissan,Cruze,2011,65150,42105,black,TX,2023-11-18 23:02:01.649375
Nissan,Altima,2017,42174,30961,blue,CA,2023-11-26 23:02:01.649377
Honda,Accord,2017,18722,45798,silver,TX,2023-06-07 23:02:01.649378
Honda,Accord,2010,37366,31932,blue,NY,2023-12-12 23:02:01.649380
Nissan,Cruze,2015,55094,41268,black,IL,2023-06-07 23:02:01.649382
Ford,Camry,2010,12159,36923,red,TX,2023-11-25 23:02:01.649383
Ford,Cruze,2014,99672,27771,black,FL,2023-12-13 23:02:01.649385
Chevrolet,Fusion,2015,49809,43731,blue,CA,2023-11-21 23:02:01.649387
Toyota,Cruze,2017,91115,38568,silver,IL,2023-05-06 23:02:01.649388
Chevrolet,Accord,2015,13250,28707,black,IL,2023-08-12 23:02:01.649390
Honda,Fusion,2013,42349,17475,black,IL,2023-11-17 23:02:01.649392
Toyota,Camry,2013,11254,38759,blue,CA,2023-03-30 23:02:01.649393
Toyota,Fusion,2013,52368,37960,silver,FL,2023-05-12 23:02:01.649395
Toyota,Camry,2014,19779,10039,blue,CA,2023-09-02 23:02:01.649396
Toyota,Altima,2018,19715,36399,blue,NY,2023-08-11 23:02:01.649398
Chevrolet,Accord,2011,21653,24181,blue,IL,2023-10-30 23:02:01.649399
Chevrolet,Cruze,2011,19845,31425,silver,NY,2023-03-16 23:02:01.649401
Toyota,Fusion,2017,55039,21604,black,NY,2023-06-27 23:02:01.649403
Toyota,Camry,2013,97328,27098,blue,NY,2023-05-10 23:02:01.649404
Chevrolet,Fusion,2014,13850,28979,silver,TX,2023-03-31 23:02:01.649406
Toyota,Cruze,2010,31949,46335,silver,FL,2024-01-19 23:02:01.649407
Nissan,Altima,2010,14718,40949,red,NY,2023-11-24 23:02:01.649409
Chevrolet,Accord,2015,51768,49464,black,IL,2023-08-20 23:02:01.649411
Chevrolet,Accord,2011,60630,18043,blue,CA,2023-09-23 23:02:01.649412
Toyota,Accord,2018,92122,33949,blue,NY,2024-02-02 23:02:01.649414
Nissan,Accord,2010,52060,12262,black,IL,2024-01-10 23:02:01.649416
Chevrolet,Fusion,2018,96576,22367,white,TX,2023-08-09 23:02:01.649417
Nissan,Accord,2010,23354,34836,black,TX,2023-05-08 23:02:01.649419
Honda,Accord,2013,35840,44838,silver,IL,2023-05-31 23:02:01.649420
Ford,Fusion,2012,50011,37071,black,TX,2023-07-10 23:02:01.649422
Toyota,Altima,2018,44032,22669,red,NY,2023-06-06 23:02:01.649424
Nissan,Altima,2015,71480,19878,red,CA,2023-10-22 23:02:01.649425
Toyota,Fusion,2010,50375,13699,silver,TX,2023-08-14 23:02:01.649427
Chevrolet,Camry,2010,35552,33378,silver,TX,2023-12-08 23:02:01.649428
Nissan,Accord,2017,62439,19660,white,CA,2023-11-20 23:02:01.649430
Chevrolet,Accord,2017,75565,30933,red,TX,2023-10-04 23:02:01.649432
Ford,Accord,2012,72705,27587,silver,CA,2023-04-27 23:02:01.649433
Toyota,Fusion,2011,56794,15995,blue,NY,2024-01-26 23:02:01.649435
Ford,Accord,2016,92247,38301,white,NY,2023-04-23 23:02:01.649437
Honda,Fusion,2016,59068,14314,red,NY,2023-07-23 23:02:01.649438
Honda,Accord,2018,76692,24581,red,IL,2023-11-03 23:02:01.649440
Nissan,Altima,2018,32730,35839,blue,IL,2024-01-08 23:02:01.649442
Nissan,Altima,2011,34825,23254,white,TX,2023-04-21 23:02:01.649443
Ford,Camry,2012,60679,39285,red,IL,2023-11-05 23:02:01.649445
Toyota,Cruze,2011,87526,12541,silver,FL,2023-09-17 23:02:01.649446
Chevrolet,Camry,2012,78562,15896,white,NY,2023-03-31 23:02:01.649448
Chevrolet,Cruze,2018,85808,25127,blue,FL,2023-12-23 23:02:01.649449
Ford,Accord,2012,39083,19270,silver,IL,2023-11-10 23:02:01.649451
Ford,Cruze,2013,65602,29797,blue,IL,2023-10-05 23:02:01.649453
Ford,Camry,2012,10603,43674,white,NY,2023-08-03 23:02:01.649455
Chevrolet,Altima,2015,55710,40666,red,IL,2023-10-10 23:02:01.649456
Toyota,Camry,2015,31509,45668,white,TX,2023-12-26 23:02:01.649458
Ford,Altima,2010,10284,35653,silver,TX,2023-10-10 23:02:01.649460
Honda,Accord,2017,71930,37752,white,CA,2023-07-09 23:02:01.649461
Chevrolet,Camry,2013,14489,27512,silver,TX,2023-12-19 23:02:01.649463
Ford,Camry,2014,60472,23797,blue,NY,2023-10-31 23:02:01.649464
Nissan,Camry,2016,49003,40439,white,CA,2024-02-11 23:02:01.649466
Nissan,Cruze,2013,58468,17700,black,FL,2023-02-19 23:02:01.649467
Honda,Accord,2010,49497,14358,black,IL,2023-12-18 23:02:01.649469
Nissan,Cruze,2013,69549,49278,blue,CA,2023-06-10 23:02:01.649471
Ford,Accord,2011,55080,18482,blue,TX,2023-12-28 23:02:01.649472
Honda,Cruze,2017,22650,21426,red,CA,2023-11-28 23:02:01.649474
Chevrolet,Fusion,2016,59786,22012,red,FL,2023-04-21 23:02:01.649475
Chevrolet,Accord,2010,24517,42874,silver,IL,2023-09-17 23:02:01.649477
Toyota,Camry,2012,93536,34668,black,NY,2023-03-04 23:02:01.649479
Chevrolet,Camry,2018,33094,19870,red,NY,2023-04-08 23:02:01.649480
Chevrolet,Accord,2015,34463,14014,silver,TX,2023-04-13 23:02:01.649482
Nissan,Cruze,2012,20543,41558,silver,TX,2023-08-09 23:02:01.649484
Toyota,Cruze,2018,43040,15424,blue,CA,2023-09-22 23:02:01.649485
Nissan,Altima,2017,12636,20570,blue,NY,2023-03-12 23:02:01.649487
Toyota,Cruze,2017,44337,19280,black,TX,2024-02-08 23:02:01.649488
Nissan,Camry,2012,40801,47770,black,NY,2023-07-29 23:02:01.649490
Nissan,Cruze,2012,58496,31589,red,IL,2024-01-07 23:02:01.649492
Honda,Cruze,2012,33296,17167,black,FL,2024-02-13 23:02:01.649493
Toyota,Camry,2012,65415,39905,red,NY,2023-02-20 23:02:01.649495
Ford,Fusion,2017,15177,12947,red,TX,2023-11-15 23:02:01.649497
Chevrolet,Accord,2011,14481,49998,red,FL,2023-05-15 23:02:01.649498
Ford,Cruze,2016,18833,19160,blue,TX,2023-08-03 23:02:01.649500
Ford,Camry,2010,47454,21131,blue,TX,2023-09-01 23:02:01.649502
Honda,Camry,2011,92036,48213,black,NY,2023-07-01 23:02:01.649503
Nissan,Accord,2011,92817,43178,blue,CA,2024-02-09 23:02:01.649505
Nissan,Camry,2011,40408,11022,silver,NY,2023-12-28 23:02:01.649506
Ford,Altima,2014,85896,33091,red,FL,2023-05-01 23:02:01.649508
Toyota,Altima,2018,92711,15887,red,TX,2023-07-29 23:02:01.649509
Nissan,Camry,2011,94750,11168,black,IL,2023-10-21 23:02:01.649511
Nissan,Cruze,2011,84321,25574,red,FL,2023-02-23 23:02:01.649513
Honda,Camry,2018,99367,11520,blue,FL,2024-02-11 23:02:01.649514
Toyota,Altima,2011,94147,29682,red,NY,2023-06-27 23:02:01.649516
Ford,Fusion,2011,51299,27363,white,IL,2023-08-11 23:02:01.649518
Chevrolet,Cruze,2012,70135,21949,red,CA,2024-01-17 23:02:01.649519
Toyota,Cruze,2015,55104,28912,blue,TX,2023-06-29 23:02:01.649521
Ford,Altima,2017,33161,21365,white,CA,2023-11-17 23:02:01.649523
Nissan,Accord,2018,27116,21468,silver,IL,2023-09-18 23:02:01.649524
Ford,Cruze,2018,69843,24188,blue,TX,2023-03-06 23:02:01.649526
Nissan,Accord,2018,67273,28814,blue,IL,2023-11-04 23:02:01.649527
Toyota,Camry,2010,13941,18722,silver,CA,2023-05-24 23:02:01.649529
Honda,Camry,2010,49124,35758,red,CA,2023-11-17 23:02:01.649530
Nissan,Cruze,2013,44792,32496,white,CA,2023-07-03 23:02:01.649532
Honda,Camry,2016,77970,13406,red,TX,2023-03-23 23:02:01.649534
Nissan,Accord,2013,91399,45893,silver,TX,2023-03-03 23:02:01.649535
Honda,Camry,2017,43095,45353,silver,CA,2023-10-13 23:02:01.649537
Chevrolet,Camry,2011,86851,14660,black,FL,2023-12-29 23:02:01.649538
Honda,Accord,2018,30430,45372,black,NY,2023-02-22 23:02:01.649540
Ford,Altima,2013,99359,28183,white,CA,2023-07-27 23:02:01.649542
Chevrolet,Accord,2010,55674,19455,white,IL,2023-10-22 23:02:01.649543
Chevrolet,Altima,2015,62638,46267,red,NY,2023-06-20 23:02:01.649545
Chevrolet,Camry,2010,64763,43757,white,IL,2023-12-23 23:02:01.649546
Ford,Accord,2017,85118,34569,silver,IL,2023-07-06 23:02:01.649548
Toyota,Camry,2010,30378,46952,silver,TX,2023-10-27 23:02:01.649550
Ford,Fusion,2012,27905,43169,black,TX,2023-12-24 23:02:01.649551
Honda,Cruze,2012,15306,32734,white,TX,2023-11-13 23:02:01.649553
Nissan,Cruze,2017,52959,36238,white,FL,2023-05-08 23:02:01.649555
Toyota,Altima,2013,34269,14146,black,CA,2024-01-06 23:02:01.649556
Chevrolet,Fusion,2010,15787,21754,blue,IL,2023-12-12 23:02:01.649558
Nissan,Fusion,2012,67229,40220,black,IL,2023-03-03 23:02:01.649559
Toyota,Camry,2010,45377,47370,blue,IL,2023-05-11 23:02:01.649561
Toyota,Fusion,2014,25925,49763,red,FL,2023-12-27 23:02:01.649563
Nissan,Altima,2012,37108,11046,red,CA,2023-05-29 23:02:01.649564
Chevrolet,Altima,2017,89329,16770,silver,NY,2023-10-08 23:02:01.649566
Chevrolet,Altima,2018,79387,17762,red,IL,2023-08-27 23:02:01.649568
Toyota,Cruze,2010,51063,45388,blue,TX,2024-02-01 23:02:01.649569
Toyota,Fusion,2011,89139,35765,red,IL,2023-03-24 23:02:01.649598
Toyota,Fusion,2017,77362,47268,white,CA,2024-01-31 23:02:01.649610
Ford,Fusion,2018,71010,49401,blue,TX,2023-09-09 23:02:01.649613
Ford,Cruze,2016,34172,46266,red,IL,2023-03-04 23:02:01.649615
Ford,Altima,2010,72079,10539,silver,FL,2023-04-09 23:02:01.649616
Honda,Altima,2016,14572,29932,black,TX,2024-02-17 23:02:01.649618
Toyota,Camry,2010,69884,47735,red,NY,2023-11-04 23:02:01.649620
Chevrolet,Accord,2018,55787,12249,silver,NY,2023-07-15 23:02:01.649622
Toyota,Accord,2011,16646,10439,blue,FL,2023-03-14 23:02:01.649623
Toyota,Fusion,2014,54387,39628,silver,CA,2024-01-01 23:02:01.649625
Chevrolet,Accord,2017,86700,46310,white,IL,2023-04-15 23:02:01.649626
Ford,Altima,2013,50918,13274,white,FL,2023-03-05 23:02:01.649628
Toyota,Camry,2014,44743,35663,silver,FL,2023-03-18 23:02:01.649629
Nissan,Altima,2016,76351,14690,black,IL,2023-09-20 23:02:01.649631
Nissan,Fusion,2010,44589,40205,red,TX,2023-05-06 23:02:01.649633
Toyota,Cruze,2018,98225,48224,blue,NY,2023-06-12 23:02:01.649634
Chevrolet,Altima,2010,51939,43023,silver,FL,2024-01-13 23:02:01.649636
Honda,Cruze,2014,84920,14548,blue,CA,2024-01-10 23:02:01.649638
Toyota,Altima,2018,89119,30225,black,CA,2023-08-30 23:02:01.649639
Chevrolet,Cruze,2013,30849,17482,black,CA,2023-08-02 23:02:01.649641
Chevrolet,Accord,2018,61324,47640,white,TX,2023-11-16 23:02:01.649643
Toyota,Accord,2017,69402,43998,blue,TX,2023-12-12 23:02:01.649644
Ford,Cruze,2010,49268,15274,blue,NY,2023-05-28 23:02:01.649646
Toyota,Fusion,2010,47494,18680,blue,FL,2023-06-06 23:02:01.649648
Chevrolet,Camry,2016,31139,12166,black,CA,2023-09-03 23:02:01.649649
Nissan,Altima,2018,11522,19083,blue,TX,2024-02-12 23:02:01.649651
Nissan,Fusion,2010,79097,36667,red,TX,2023-03-03 23:02:01.649653
Toyota,Altima,2013,38723,39412,red,TX,2023-07-13 23:02:01.649654
Toyota,Accord,2016,37974,31357,blue,FL,2023-08-07 23:02:01.649656
Chevrolet,Altima,2017,31998,24529,white,FL,2023-09-27 23:02:01.649657
Nissan,Altima,2016,57621,16871,black,IL,2023-12-30 23:02:01.649659
Honda,Cruze,2015,93098,11894,red,FL,2023-05-16 23:02:01.649661
Honda,Camry,2013,90392,28391,silver,CA,2023-08-02 23:02:01.649662
Honda,Cruze,2016,54801,17990,silver,FL,2023-05-18 23:02:01.649664
Nissan,Accord,2014,67663,25891,silver,FL,2023-04-03 23:02:01.649665
Honda,Accord,2010,16598,48900,silver,TX,2023-05-15 23:02:01.649667
Nissan,Fusion,2014,89764,43031,black,IL,2023-04-13 23:02:01.649669
Ford,Altima,2014,15804,48082,silver,NY,2023-06-11 23:02:01.649670
Toyota,Camry,2018,82612,43827,white,NY,2023-05-04 23:02:01.649672
Ford,Cruze,2011,67456,23716,silver,IL,2023-06-06 23:02:01.649673
Honda,Camry,2011,20205,25546,red,FL,2023-06-04 23:02:01.649675
Chevrolet,Accord,2013,75756,17613,blue,IL,2023-07-01 23:02:01.649677
Toyota,Accord,2010,32856,27073,white,TX,2023-08-27 23:02:01.649678
Nissan,Camry,2015,30860,20084,blue,NY,2023-08-01 23:02:01.649680
Nissan,Camry,2012,28559,28207,silver,IL,2024-01-11 23:02:01.649682
Nissan,Fusion,2010,72041,29198,black,CA,2023-06-22 23:02:01.649683
Chevrolet,Fusion,2012,53227,46923,white,TX,2023-08-13 23:02:01.649685
Chevrolet,Cruze,2010,24728,25142,red,CA,2023-06-08 23:02:01.649687
Toyota,Camry,2013,39088,20071,silver,FL,2023-05-12 23:02:01.649688
Honda,Fusion,2011,63467,41502,red,TX,2023-06-22 23:02:01.649690
Honda,Fusion,2017,82367,27958,black,NY,2023-02-23 23:02:01.649691
Honda,Accord,2014,38851,10247,blue,CA,2023-09-16 23:02:01.649693
Ford,Accord,2011,84988,19130,silver,IL,2023-12-14 23:02:01.649694
Chevrolet,Altima,2010,60958,46759,red,TX,2023-05-07 23:02:01.649696
Honda,Altima,2017,51565,27113,black,FL,2023-10-27 23:02:01.649697
Chevrolet,Accord,2016,42425,48936,blue,FL,2024-02-07 23:02:01.649699
Honda,Accord,2013,75311,28296,white,NY,2023-12-03 23:02:01.649701
Ford,Cruze,2012,59443,42159,silver,FL,2023-06-25 23:02:01.649702
Toyota,Altima,2014,62073,19027,blue,CA,2023-08-23 23:02:01.649704
Ford,Altima,2018,44878,47356,black,IL,2023-05-06 23:02:01.649705
Nissan,Fusion,2015,88007,21480,white,TX,2023-12-06 23:02:01.649707
Ford,Fusion,2012,78092,22058,blue,IL,2023-11-03 23:02:01.649709
Ford,Accord,2018,20835,25712,white,IL,2023-11-03 23:02:01.649710
Toyota,Fusion,2010,84786,40159,black,NY,2024-01-16 23:02:01.649712
Nissan,Altima,2018,98391,22681,white,CA,2023-02-21 23:02:01.649714
Ford,Fusion,2012,30177,15581,black,IL,2023-12-12 23:02:01.649715
Toyota,Cruze,2017,22225,30949,white,CA,2023-07-11 23:02:01.649717
Ford,Camry,2017,56198,29246,black,NY,2023-12-04 23:02:01.649719
Toyota,Fusion,2013,46763,43572,blue,NY,2023-07-05 23:02:01.649720
Honda,Cruze,2017,87423,47348,silver,NY,2024-02-14 23:02:01.649722
Ford,Altima,2018,86239,22701,blue,FL,2023-03-13 23:02:01.649724
Honda,Camry,2015,49429,16017,white,CA,2023-07-30 23:02:01.649725
Toyota,Altima,2010,64316,45297,silver,CA,2023-12-14 23:02:01.649727
Toyota,Fusion,2014,34917,40133,black,FL,2023-11-11 23:02:01.649728
Nissan,Altima,2017,25716,10091,red,TX,2023-04-27 23:02:01.649730
Ford,Altima,2012,43003,20362,white,TX,2023-11-24 23:02:01.649731
Chevrolet,Camry,2014,74050,11975,white,NY,2023-03-19 23:02:01.649733
Nissan,Altima,2015,91085,21525,white,NY,2023-05-28 23:02:01.649735
Nissan,Fusion,2016,63552,29068,white,CA,2024-02-06 23:02:01.649736
Chevrolet,Camry,2012,48518,39646,red,NY,2024-02-13 23:02:01.649738
Nissan,Fusion,2010,66163,36421,white,IL,2023-04-18 23:02:01.649740
Chevrolet,Altima,2014,93341,15979,blue,NY,2023-07-24 23:02:01.649741
Chevrolet,Cruze,2018,36590,45805,white,CA,2023-04-14 23:02:01.649743
Ford,Cruze,2012,69318,12866,blue,CA,2023-06-16 23:02:01.649745
Toyota,Fusion,2016,82377,44532,silver,TX,2023-12-17 23:02:01.649746
Toyota,Cruze,2014,50685,14998,white,TX,2023-12-21 23:02:01.649748
Ford,Camry,2018,34074,34333,silver,NY,2023-04-30 23:02:01.649750
Ford,Cruze,2016,99321,37274,silver,NY,2023-06-17 23:02:01.649751
Chevrolet,Fusion,2010,89745,24371,silver,NY,2024-01-14 23:02:01.649753
Chevrolet,Altima,2013,25091,13960,red,NY,2023-04-12 23:02:01.649754
Chevrolet,Cruze,2018,75198,17882,white,FL,2023-09-06 23:02:01.649756
Honda,Altima,2015,87021,49424,red,IL,2023-05-01 23:02:01.649757
Ford,Accord,2015,31907,28292,red,FL,2024-02-03 23:02:01.649790
Nissan,Camry,2011,42937,24725,silver,NY,2024-01-15 23:02:01.649798
Chevrolet,Cruze,2012,57851,12957,red,NY,2023-07-01 23:02:01.649800
Nissan,Altima,2011,89965,10776,silver,CA,2024-01-25 23:02:01.649802
Chevrolet,Cruze,2010,54916,19781,red,FL,2023-11-05 23:02:01.649804
Chevrolet,Fusion,2014,99354,22193,red,CA,2023-11-30 23:02:01.649805
Nissan,Cruze,2014,81102,29753,red,IL,2023-04-25 23:02:01.649807
Nissan,Altima,2016,74116,36768,white,IL,2023-04-29 23:02:01.649809
Nissan,Cruze,2013,46244,26595,white,FL,2023-11-19 23:02:01.649810
Ford,Camry,2018,26945,19806,black,FL,2024-02-06 23:02:01.649812
Ford,Cruze,2012,64858,24230,red,FL,2023-10-03 23:02:01.649814
Ford,Camry,2016,97387,28156,black,IL,2023-11-11 23:02:01.649815
Toyota,Accord,2011,99783,34589,silver,IL,2023-10-14 23:02:01.649817
Ford,Fusion,2017,53608,21924,black,NY,2023-05-30 23:02:01.649818
Nissan,Cruze,2018,38769,36374,white,FL,2023-09-04 23:02:01.649820
Nissan,Altima,2016,71109,27649,blue,TX,2023-12-21 23:02:01.649821
Ford,Cruze,2018,73930,37517,blue,CA,2023-11-30 23:02:01.649823
Honda,Fusion,2014,77555,15880,silver,TX,2023-12-17 23:02:01.649825
Honda,Altima,2018,38019,16844,black,TX,2023-04-03 23:02:01.649826
Nissan,Fusion,2014,83120,23611,silver,CA,2023-11-19 23:02:01.649828
Honda,Camry,2013,77144,37003,silver,IL,2023-12-16 23:02:01.649830
Chevrolet,Camry,2015,49539,20015,silver,CA,2023-12-30 23:02:01.649831
Ford,Fusion,2018,41441,26128,silver,FL,2023-06-23 23:02:01.649833
Nissan,Cruze,2011,94176,26010,white,FL,2023-07-15 23:02:01.649834
Ford,Accord,2017,65746,49242,white,FL,2023-04-24 23:02:01.649836
Nissan,Camry,2016,37740,19351,black,FL,2023-10-29 23:02:01.649838
Chevrolet,Camry,2012,85404,28708,red,CA,2023-11-19 23:02:01.649839
Honda,Fusion,2016,55635,15289,silver,CA,2023-12-15 23:02:01.649841
Toyota,Accord,2010,40888,33332,silver,IL,2023-08-20 23:02:01.649842
Toyota,Fusion,2017,33388,15359,silver,FL,2023-06-20 23:02:01.649844
Chevrolet,Cruze,2013,29013,24633,silver,NY,2023-04-18 23:02:01.649846
Ford,Accord,2013,77041,18888,black,FL,2023-08-08 23:02:01.649847
Chevrolet,Camry,2012,44400,45962,white,TX,2023-10-14 23:02:01.649849
Ford,Cruze,2010,84333,15370,white,NY,2023-08-21 23:02:01.649850
Chevrolet,Cruze,2017,75596,29079,white,FL,2023-11-25 23:02:01.649852
Nissan,Fusion,2015,25405,35867,red,IL,2023-11-02 23:02:01.649854
Honda,Camry,2015,43742,41587,silver,TX,2023-06-26 23:02:01.649856
Toyota,Accord,2013,80982,42502,silver,IL,2023-09-16 23:02:01.649857
Toyota,Camry,2010,34075,38020,black,TX,2023-04-06 23:02:01.649859
Honda,Camry,2011,55769,19553,silver,CA,2023-08-14 23:02:01.649860
Ford,Cruze,2011,40179,28301,red,CA,2023-04-25 23:02:01.649862
Toyota,Accord,2016,49318,40180,silver,FL,2023-07-02 23:02:01.649863
Chevrolet,Cruze,2013,97727,48795,blue,CA,2023-11-29 23:02:01.649865
Chevrolet,Accord,2016,77747,39574,white,NY,2023-05-17 23:02:01.649867
Chevrolet,Cruze,2014,88874,18278,black,TX,2023-07-03 23:02:01.649868
Honda,Accord,2012,52836,30182,white,NY,2023-10-27 23:02:01.649870
Chevrolet,Cruze,2015,29359,46739,silver,CA,2023-06-14 23:02:01.649871
Nissan,Cruze,2018,47336,11769,black,TX,2023-07-12 23:02:01.649873
Honda,Fusion,2011,68596,37208,silver,FL,2023-11-18 23:02:01.649875
Ford,Fusion,2014,96044,13560,black,CA,2023-06-21 23:02:01.649876
Chevrolet,Fusion,2011,28593,27316,white,IL,2023-05-21 23:02:01.649878
Ford,Cruze,2017,89454,21249,silver,CA,2023-03-01 23:02:01.649879
Nissan,Cruze,2012,14180,37178,silver,TX,2023-09-06 23:02:01.649881
Honda,Cruze,2014,33493,11921,silver,NY,2023-11-26 23:02:01.649883
Nissan,Accord,2017,49179,26304,red,NY,2023-08-18 23:02:01.649884
Chevrolet,Cruze,2017,32758,26289,red,TX,2023-08-31 23:02:01.649886
Toyota,Cruze,2010,76705,34530,silver,IL,2023-11-17 23:02:01.649888
Chevrolet,Fusion,2012,64367,15155,silver,NY,2023-07-08 23:02:01.649889
Nissan,Cruze,2018,49145,38511,black,FL,2023-11-17 23:02:01.649891
Honda,Altima,2010,83934,46820,white,NY,2023-03-10 23:02:01.649893
Honda,Accord,2015,40859,29372,blue,NY,2023-12-03 23:02:01.649894
Honda,Accord,2016,90679,21621,silver,FL,2024-02-12 23:02:01.649896
Ford,Camry,2016,58967,33328,white,CA,2023-03-18 23:02:01.649898
Nissan,Fusion,2013,50823,34125,blue,TX,2024-02-14 23:02:01.649899
Honda,Accord,2013,73801,43499,silver,TX,2023-03-09 23:02:01.649901
Honda,Accord,2017,54386,12271,silver,TX,2024-01-20 23:02:01.649902
Toyota,Fusion,2016,89606,47875,black,FL,2023-09-16 23:02:01.649904
Nissan,Altima,2014,51404,29361,red,FL,2023-07-08 23:02:01.649905
Nissan,Cruze,2014,68161,18452,black,IL,2024-02-13 23:02:01.649907
Chevrolet,Cruze,2018,60286,30419,red,TX,2023-07-20 23:02:01.649909
Chevrolet,Accord,2014,70149,46482,silver,IL,2023-06-29 23:02:01.649910
Chevrolet,Cruze,2015,43842,17690,blue,IL,2023-10-22 23:02:01.649912
Ford,Fusion,2014,70025,33898,black,NY,2023-04-13 23:02:01.649914
Honda,Accord,2013,76116,44456,white,CA,2023-10-22 23:02:01.649915
Ford,Fusion,2017,37822,23085,black,TX,2024-02-18 23:02:01.649917
Honda,Camry,2010,18030,32184,white,FL,2023-05-03 23:02:01.649919
Nissan,Accord,2018,16417,38167,black,NY,2023-11-02 23:02:01.649920
Toyota,Camry,2015,84171,28173,white,FL,2024-01-02 23:02:01.649922
Honda,Accord,2013,27268,29146,silver,NY,2023-06-14 23:02:01.649924
Toyota,Cruze,2015,65113,14382,white,NY,2023-10-29 23:02:01.649925
Ford,Accord,2010,95602,14837,red,IL,2023-07-27 23:02:01.649927
Nissan,Camry,2010,23681,49199,black,CA,2023-10-26 23:02:01.649928
Chevrolet,Accord,2018,86439,16140,silver,NY,2023-12-31 23:02:01.649930
Ford,Camry,2014,97246,22553,red,TX,2024-01-06 23:02:01.649932
Nissan,Accord,2012,21141,10372,blue,IL,2023-06-18 23:02:01.649933
